face_id,prompt,prompt_slug,candidate_id,seed,steps,guidance_scale,image_guidance_scale,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_all_10_vae_latent_out_png,1234,20,7.5,1.5,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,0.7853613495826721,19.136573513705184,0.012199517339468002,0.11045142524869474,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_bspline_10_vae_latent_out_png,1234,20,7.5,1.5,0.9463112950325012,33.97656068331204,0.00040026160422712564,0.020006539036703117,0.7837953567504883,19.09841772941963,0.012307170778512955,0.11093768871989787,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_10_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_bspline_15_vae_latent_out_png,1234,20,7.5,1.5,0.9354972243309021,32.058303738043904,0.0006225433899089694,0.024950819423597483,0.7677676677703857,18.86450676168042,0.012988210655748844,0.11396583108874714,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_15/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_15_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_15_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_bspline_20_vae_latent_out_png,1234,20,7.5,1.5,0.9234736561775208,30.63667345576826,0.000863639812450856,0.02938774936007955,0.753129243850708,18.60074143502018,0.013801486231386662,0.1174797268952676,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_20/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_20_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_20_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_bspline_100_vae_latent_out_png,1234,20,7.5,1.5,0.9212163090705872,28.43682273948936,0.0014332360588014126,0.03785810426845767,0.726180374622345,17.202170487284167,0.019045086577534676,0.1380039368189715,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_100/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_100_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_100_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_all_100_vae_latent_out_png,1234,20,7.5,1.5,0.9146144986152649,27.983764071169478,0.0015908293426036835,0.039885202050430724,0.7239000797271729,17.082434813523534,0.019577467814087868,0.1399195047664473,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_100/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_all_100_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_all_100_vae_latent_out_png/comparison_strip.jpg
image_1,Add black sunglasses,add_black_sunglasses,output_save_image_1_results_bspline_25_vae_latent_out_png,1234,20,7.5,1.5,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,0.7417652010917664,18.338716343433752,0.014659810811281204,0.12107770567400591,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_black_sunglasses/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,Add round glasses,add_round_glasses,output_save_image_1_results_all_10_vae_latent_out_png,1234,20,7.5,1.5,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,0.8444069027900696,26.66555659216195,0.0021549854427576065,0.046421820760905175,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,Add round glasses,add_round_glasses,output_save_image_1_results_bspline_10_vae_latent_out_png,1234,20,7.5,1.5,0.9463112950325012,33.97656068331204,0.00040026160422712564,0.020006539036703117,0.8442351222038269,26.670847027888506,0.0021523619070649147,0.04639355458536147,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_bspline_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_bspline_10_vae_latent_out_png/comparison_strip.jpg
image_1,Add round glasses,add_round_glasses,output_save_image_1_results_bspline_15_vae_latent_out_png,1234,20,7.5,1.5,0.9354972243309021,32.058303738043904,0.0006225433899089694,0.024950819423597483,0.8403113484382629,26.45204289180188,0.002263579284772277,0.04757708781306688,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_15/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_bspline_15_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_sweep_image1_presentable/image_1/add_round_glasses/output_save_image_1_results_bspline_15_vae_latent_out_png/comparison_strip.jpg
